,id,name,location,description,verified,created_at,url,n_followers
385,368463432,Carl Larson,"Boston, MA","Lover of cities, bikes, and rock and roll.",False,Mon Sep 05 17:43:50 +0000 2011,,1008
386,139761989,Anna Ruby,,"Seattle transplant, travel junkie, and content person for @vamotravel",False,Mon May 03 16:10:07 +0000 2010,,14
387,15445527,Next Up Action Fund,Oregon,Engaging the next generation of leaders to create a more accesible and equitable Oregon. Formerly The Bus Project #WereNextUp,False,Tue Jul 15 20:26:51 +0000 2008,https://t.co/KHNVKgo1bE,4091
388,27553611,Henry Kraemer 🌹🌇🚎,"Portland, OR","Social democrat, writing on pro-housing & pro-tenant politics @dataprogress. Architect of US automatic voter registration. Day job is in renewable energy.",False,Mon Mar 30 01:29:49 +0000 2009,https://t.co/B8RQQcU9HH,6581
389,43055120,Brock Howell,"Seattle, Washington","🚲 🚌 🐳

champion of 15/20/25 DE/SIGN SPEEDS",False,Thu May 28 05:32:45 +0000 2009,https://t.co/7wIMgMwIsO,2319
390,17568472,Tiny Hands Jewelry,"Minneapolis, MN","Super cute scented food jewelry  ♥ As seen on Parks and Recs, Rachael Ray magazine & more! Blogs about handmade business marketing at https://t.co/GN61f6HJSF",False,Sun Nov 23 03:56:46 +0000 2008,http://t.co/aSYKci6qKA,2201
391,1322823788,One Tiny Hand,,Only one tiny hand.,False,Tue Apr 02 16:30:20 +0000 2013,,19
392,529857366,one tiny hand,,"one small step for hands, one giant leap for mankind.",False,Mon Mar 19 23:21:59 +0000 2012,http://t.co/1bUuX9sYD4,808
393,28624720,Love Justice Int'l,"Lincoln, NE",Love People. Fight for Justice. Formerly Tiny Hands International.,False,Fri Apr 03 18:36:37 +0000 2009,https://t.co/Urn0IQeRwo,3900
394,13857342,needlessly obscenity-laced,"Portland, OR","senior cloud engineer. partially blind. oldest osu! gamer, very gamer swole. Founder, Online Abuse Prevention Initiative. I hate systemd. gaming: @grandma_kj",True,Sat Feb 23 07:27:19 +0000 2008,https://t.co/XYjnFQFhbi,19911
395,74335575,Small Hands Big Art,"Charlotte, NC","a children's art studio in Charlotte and coming soon to Fort Mill, SC. little glimpses from our studio +  funny things kids say.",False,Tue Sep 15 02:04:48 +0000 2009,https://t.co/CBwsU2iIEL,621
396,16751760,Small Hand Foods,,"Classic Ingredients for Delicious Cocktails.
Tweets from founder Jennifer Colliau and the Small Hand Foods company.",False,Wed Oct 15 01:27:20 +0000 2008,http://t.co/Ze8fqNmyZj,1092
397,1536791610,President Obama,"Washington, D.C.",This is an archive of an Obama Administration account maintained by the National Archives and Records Administration (NARA).,True,Fri Jun 21 16:02:21 +0000 2013,https://t.co/OTH6ss7aE4,14960898
398,1339835893,Hillary Clinton,"New York, NY","2016 Democratic Nominee, SecState, Senator, hair icon. Mom, Wife, Grandma x3, lawyer, advocate, fan of walks in the woods & standing up for our democracy.",True,Tue Apr 09 18:04:35 +0000 2013,https://t.co/99DVW9q1yt,26501435
